address,area,baths,beds,brokerName,detailUrl,id,imgSrc,latitude,longitude,price,statusText,statusType
"255 SW 31st Rd, Miami, FL 33129",1150,3.0,3,CR Realty & Management LLC,https://www.zillow.com/homedetails/255-SW-31st-Rd-Miami-FL-33129/43865424_zpid/,43865424,https://photos.zillowstatic.com/fp/1f506153dd73449b0a75782d5b4d442c-p_e.jpg,25.752188,-80.21191,"$1,095,000",House for sale,FOR_SALE
"22409 SW 124th Ave #B, Miami, FL 33170",1184,3.0,5,Malibu Bay Realty,https://www.zillow.com/homedetails/22409-SW-124th-Ave-B-Miami-FL-33170/2060449984_zpid/,2060449984,https://photos.zillowstatic.com/fp/2b1fd01fbd40f7dfa6f76ca7fef27a48-p_e.jpg,,,"$489,990",Townhouse for sale,FOR_SALE
"11060 SW 196th St APT 201, Miami, FL 33157",625,1.0,1,Intertrust Realty Corp.,https://www.zillow.com/homedetails/11060-SW-196th-St-APT-201-Miami-FL-33157/70771118_zpid/,70771118,https://photos.zillowstatic.com/fp/ae88b22b79947c63f6fb67231da48850-p_e.jpg,25.584778,-80.37111,"$195,000",Condo for sale,FOR_SALE
"1570 NW 69th St, Miami, FL 33147",,,,"Sunland Real Estate, LLC.",https://www.zillow.com/homedetails/1570-NW-69th-St-Miami-FL-33147/43809047_zpid/,43809047,https://photos.zillowstatic.com/fp/4c9c2699eb3360bf0f996e87ae0c33b5-p_e.jpg,25.837029,-80.22457,"$140,000",Lot / Land for sale,FOR_SALE
"88 SW 7th St APT 3008, Miami, FL 33130",883,2.0,1,Fortune International Realty,https://www.zillow.com/homedetails/88-SW-7th-St-APT-3008-Miami-FL-33130/247679731_zpid/,247679731,https://photos.zillowstatic.com/fp/95b3ef964a8dd4c5a6dbb4965633ec92-p_e.jpg,25.76704,-80.194496,"$685,000",Condo for sale,FOR_SALE
"5525 SW 80th St #74B, Miami, FL 33143",800,1.0,2,Deedit Realty LLC,https://www.zillow.com/homedetails/5525-SW-80th-St-74B-Miami-FL-33143/44226732_zpid/,44226732,https://photos.zillowstatic.com/fp/7d2405b4b0acf3a8e40d7ea35b5793d7-p_e.jpg,25.697968,-80.28421,"$370,000",Condo for sale,FOR_SALE
"2930 NW 14 Ave, Miami, FL 33142",2189,6.0,7,"Belhouse Real Estate, LLC",https://www.zillow.com/homedetails/2930-NW-14-Ave-Miami-FL-33142/2128548307_zpid/,2128548307,https://photos.zillowstatic.com/fp/c80687e54365a57a8643c85386838348-p_e.jpg,25.804047,-80.21973,"$650,000",Multi-family home for sale,FOR_SALE
"11500 SW 193rd St, Miami, FL 33157",1468,2.0,4,RE/MAX Advance Realty II,https://www.zillow.com/homedetails/11500-SW-193rd-St-Miami-FL-33157/44349218_zpid/,44349218,https://photos.zillowstatic.com/fp/889b9ce3e96a67d8cb4527a133de3fcc-p_e.jpg,25.587534,-80.37909,"$499,000",House for sale,FOR_SALE
"7743 SW 86th St #D-336, Miami, FL 33143",900,1.0,2,Best American Realty Corp,https://www.zillow.com/homedetails/7743-SW-86th-St-D-336-Miami-FL-33143/44222621_zpid/,44222621,https://photos.zillowstatic.com/fp/2be919782e4b1177afef7abdf6dc7397-p_e.jpg,25.690706,-80.31881,"$325,000",Condo for sale,FOR_SALE
"851 NE 1st Ave #1812, Miami, FL 33132",2165,4.0,3,"Compass Florida, LLC.",https://www.zillow.com/homedetails/851-NE-1st-Ave-1812-Miami-FL-33132/331700475_zpid/,331700475,https://photos.zillowstatic.com/fp/634288a093cabd14b06946bb7aea7cef-p_e.jpg,25.782516,-80.19177,"$1,820,000",Condo for sale,FOR_SALE
"4075 Battersea Rd, Miami, FL 33133",2874,3.0,4,Miami Shoreline Properties LLC,https://www.zillow.com/homedetails/4075-Battersea-Rd-Miami-FL-33133/43864470_zpid/,43864470,https://photos.zillowstatic.com/fp/6410ae492c1c02a952b23d89478ab6c7-p_e.jpg,25.709818,-80.25884,"$3,950,000",House for sale,FOR_SALE
"2328 SW 21st Ter, Miami, FL 33145",1258,3.0,4,The Hype Real Estate Group Corp,https://www.zillow.com/homedetails/2328-SW-21st-Ter-Miami-FL-33145/43851943_zpid/,43851943,https://photos.zillowstatic.com/fp/f0b07d4c47ab23c3d64c1743504983c9-p_e.jpg,25.751123,-80.23281,"$1,250,000",House for sale,FOR_SALE
"743 NE 80th St, Miami, FL 33138",2181,5.0,4,Miami Beach Real Estate Group,https://www.zillow.com/homedetails/743-NE-80th-St-Miami-FL-33138/43827190_zpid/,43827190,https://photos.zillowstatic.com/fp/5c78bf6d496f1d80300cb9091b66cccf-p_e.jpg,25.848984,-80.18154,"$1,579,000",House for sale,FOR_SALE
"350 S Miami Ave #4009, Miami, FL 33130",740,1.0,1,Brown Harris Stevens,https://www.zillow.com/homedetails/350-S-Miami-Ave-4009-Miami-FL-33130/92435639_zpid/,92435639,https://photos.zillowstatic.com/fp/dee6d0275ed6075e2734e27ed76b95ea-p_e.jpg,25.770552,-80.19415,"$410,000",Condo for sale,FOR_SALE
"19800 SW 180th Ave LOT 169, Miami, FL 33187",1170,1.0,3,"The MOC Group, LLC.",https://www.zillow.com/homedetails/19800-SW-180th-Ave-LOT-169-Miami-FL-33187/44357042_zpid/,44357042,https://photos.zillowstatic.com/fp/31892e801c98830184ab3eb7ab8d775b-p_e.jpg,25.58159,-80.48648,"$215,000",Home for sale,FOR_SALE
"2180 SW 20th St, Miami, FL 33145",1841,2.0,3,Keller Williams Capital Realty,https://www.zillow.com/homedetails/2180-SW-20th-St-Miami-FL-33145/43851522_zpid/,43851522,https://photos.zillowstatic.com/fp/537054d5f8b04320b3fca5a044bf4ed5-p_e.jpg,25.752626,-80.229774,"$799,000",House for sale,FOR_SALE
"851 NE 1st Ave #5411, Miami, FL 33132",6185,6.0,5,One World Properties,https://www.zillow.com/homedetails/851-NE-1st-Ave-5411-Miami-FL-33132/337200919_zpid/,337200919,https://photos.zillowstatic.com/fp/77ea55111ffc33cfc2ca3bde1a09351b-p_e.jpg,25.782516,-80.19177,"$10,920,000",Condo for sale,FOR_SALE
"2333 Brickell Ave APT 2405, Miami, FL 33129",1760,2.0,2,Berkshire Hathaway HomeServices Florida Realty,https://www.zillow.com/homedetails/2333-Brickell-Ave-APT-2405-Miami-FL-33129/43867653_zpid/,43867653,https://photos.zillowstatic.com/fp/5cd171fa24c6d56f48221c9f0ab74d02-p_e.jpg,25.751352,-80.20025,"$795,000",Condo for sale,FOR_SALE
"3788 SW 27th Ln, Miami, FL 33134",1980,,,"Compass Florida, LLC.",https://www.zillow.com/homedetails/3788-SW-27th-Ln-Miami-FL-33134/43859947_zpid/,43859947,https://photos.zillowstatic.com/fp/89bf0d26fe59fd51efeba465dd2e39cd-p_e.jpg,25.739588,-80.25588,"$725,000",Multi-family home for sale,FOR_SALE
"3057 SW 17th St, Miami, FL 33145",2620,5.0,4,"Compass Florida, LLC.",https://www.zillow.com/homedetails/3057-SW-17th-St-Miami-FL-33145/2062144274_zpid/,2062144274,https://photos.zillowstatic.com/fp/87fb444da6720dd33b2df1561850d055-p_e.jpg,25.755737,-80.24375,"$1,295,000",New construction,FOR_SALE
"7620 SW 54th Ct #19C, Miami, FL 33143",786,1.0,2,BHHS EWM Realty,https://www.zillow.com/homedetails/7620-SW-54th-Ct-19C-Miami-FL-33143/44226821_zpid/,44226821,https://photos.zillowstatic.com/fp/75c30f1eff97586982f3004343999959-p_e.jpg,25.700317,-80.282745,"$370,000",Condo for sale,FOR_SALE
"7280 SW 90th St APT 608, Miami, FL 33156",852,1.0,1,E Capital Realty Inc,https://www.zillow.com/homedetails/7280-SW-90th-St-APT-608-Miami-FL-33156/92451122_zpid/,92451122,https://photos.zillowstatic.com/fp/801a876c81b29e3ebaa0b28bbfae1922-p_e.jpg,25.686651,-80.312584,"$345,000",Condo for sale,FOR_SALE
"2366 SW 21st Ter, Miami, FL 33145",1680,3.0,4,Florida Realty of Miami Corp,https://www.zillow.com/homedetails/2366-SW-21st-Ter-Miami-FL-33145/43851938_zpid/,43851938,https://photos.zillowstatic.com/fp/934260b22c2d650a98d9b939c66faa5d-p_e.jpg,25.751097,-80.233574,"$985,000",House for sale,FOR_SALE
"9066 SW 73rd Ct APT 908, Miami, FL 33156",1150,2.0,2,"Savvy Avenue, LLC",https://www.zillow.com/homedetails/9066-SW-73rd-Ct-APT-908-Miami-FL-33156/72573894_zpid/,72573894,https://photos.zillowstatic.com/fp/857050c28b03f43dbcc7061a26042f23-p_e.jpg,25.68658,-80.31459,"$429,500",Condo for sale,FOR_SALE
"2812 SW 38th Ct, Miami, FL 33134",2790,3.0,4,RE/MAX Allstars,https://www.zillow.com/homedetails/2812-SW-38th-Ct-Miami-FL-33134/43860044_zpid/,43860044,https://photos.zillowstatic.com/fp/c7060365405aa2abebe4283084660ae0-p_e.jpg,25.738419,-80.2575,"$1,000,000",Foreclosure,FOR_SALE
"2368 SW 32nd Ave, Miami, FL 33145",3658,6.0,10,"Compass Florida, LLC.",https://www.zillow.com/homedetails/2368-SW-32nd-Ave-Miami-FL-33145/43857593_zpid/,43857593,https://photos.zillowstatic.com/fp/8827d3cb4806041d96f428fdf149eeac-p_e.jpg,25.746908,-80.24661,"$1,590,000",Multi-family home for sale,FOR_SALE
"18250 SW 152nd Ave, Miami, FL 33187",2382,3.0,4,Rise Up Real Estate,https://www.zillow.com/homedetails/18250-SW-152nd-Ave-Miami-FL-33187/82068269_zpid/,82068269,https://photos.zillowstatic.com/fp/c05de9aa6533233c4f15db6fc600d774-p_e.jpg,25.596622,-80.43806,"$648,900",House for sale,FOR_SALE
"9530 SW 93rd Ct, Miami, FL 33176",0,8.0,7,"Compass Florida, LLC.",https://www.zillow.com/homedetails/9530-SW-93rd-Ct-Miami-FL-33176/44276166_zpid/,44276166,https://photos.zillowstatic.com/fp/a8e990efeb4c6dce452d7c69ee69f6a7-p_e.jpg,25.680643,-80.347244,"$4,895,000",New construction,FOR_SALE
"900 Brickell Key Blvd APT 403, Miami, FL 33131",4631,6.0,5,Gallery Estates International Realty,https://www.zillow.com/homedetails/900-Brickell-Key-Blvd-APT-403-Miami-FL-33131/92447203_zpid/,92447203,https://photos.zillowstatic.com/fp/52c760fa9da9a2d06de1876c608a1dbd-p_e.jpg,25.768982,-80.18559,"$4,500,000",Condo for sale,FOR_SALE
"2850 SW 33rd Ave #2850, Miami, FL 33133",,4.0,3,Newstart Brokers LLC,https://www.zillow.com/homedetails/2850-SW-33rd-Ave-2850-Miami-FL-33133/2066435676_zpid/,2066435676,https://photos.zillowstatic.com/fp/f85762e8b1ec4299c0e124290863449d-p_e.jpg,,,"$1,149,000",New construction,FOR_SALE
"1621 SW 17th Ter, Miami, FL 33145",1662,2.0,2,APEX Capital Realty LLC,https://www.zillow.com/homedetails/1621-SW-17th-Ter-Miami-FL-33145/43853099_zpid/,43853099,https://photos.zillowstatic.com/fp/4feb170e4f73f1686969858c422c2f6f-p_e.jpg,25.756666,-80.220825,"$880,000",House for sale,FOR_SALE
"151 SE 1st St APT 3201, Miami, FL 33131",977,2.0,2,"305 International Realty, LLC.",https://www.zillow.com/homedetails/151-SE-1st-St-APT-3201-Miami-FL-33131/247650972_zpid/,247650972,https://photos.zillowstatic.com/fp/2cc8fc39e6575ffbde10d02aceb2cde4-p_e.jpg,25.773623,-80.19066,"$555,000",Condo for sale,FOR_SALE
"650 NE 32nd St #BH2, Miami, FL 33137",6676,8.0,6,Douglas Elliman,https://www.zillow.com/homedetails/650-NE-32nd-St-BH2-Miami-FL-33137/306404697_zpid/,306404697,https://photos.zillowstatic.com/fp/ea3db9a1111724d20acb70b300187677-p_e.jpg,25.807014,-80.186264,"$6,495,000",Townhouse for sale,FOR_SALE
"801 S Miami Ave UNIT 5005, Miami, FL 33130",1152,2.0,2,Douglas Elliman,https://www.zillow.com/homedetails/801-S-Miami-Ave-UNIT-5005-Miami-FL-33130/306390972_zpid/,306390972,https://photos.zillowstatic.com/fp/dcc3b5f9364a9de77b18ba855f3d3150-p_e.jpg,25.766138,-80.19291,"$1,175,000",Condo for sale,FOR_SALE
"13120 SW 92nd Ave #B-516, Miami, FL 33176",1253,2.0,2,"Vivian A. Jaime, Broker",https://www.zillow.com/homedetails/13120-SW-92nd-Ave-B-516-Miami-FL-33176/70788152_zpid/,70788152,https://photos.zillowstatic.com/fp/47e8018e33bf1d2a5d0e00403d9ee3f3-p_e.jpg,25.647331,-80.34356,"$295,000",Condo for sale,FOR_SALE
"3339 Virginia St PENTHOUSE 7, Miami, FL 33133",1097,2.0,2,"Serrano & Associates Real Estate, LLC",https://www.zillow.com/homedetails/3339-Virginia-St-PENTHOUSE-7-Miami-FL-33133/82421961_zpid/,82421961,https://photos.zillowstatic.com/fp/ac08a1e5f187dcd0c8de2c89c281af3e-p_e.jpg,25.729511,-80.24122,"$700,000",Condo for sale,FOR_SALE
"2000 N Bayshore Dr APT 321, Miami, FL 33137",1427,2.0,3,"Inmobiliata, LLC",https://www.zillow.com/homedetails/2000-N-Bayshore-Dr-APT-321-Miami-FL-33137/64853933_zpid/,64853933,https://photos.zillowstatic.com/fp/33d234022f3422c9b0f8d1fe7613e460-p_e.jpg,25.795591,-80.1881,"$799,000",Condo for sale,FOR_SALE
"1450 Brickell Bay Dr APT 1410, Miami, FL 33131",1009,2.0,2,PMG Residential LLC,https://www.zillow.com/homedetails/1450-Brickell-Bay-Dr-APT-1410-Miami-FL-33131/43868510_zpid/,43868510,https://photos.zillowstatic.com/fp/51c6487bcf201f3b521062ef1fe2571e-p_e.jpg,25.757608,-80.190994,"$560,000",Condo for sale,FOR_SALE
"3280 Treasure Trove Ln, Miami, FL 33133",4250,4.0,4,Keller Williams Miami Beach Realty,https://www.zillow.com/homedetails/3280-Treasure-Trove-Ln-Miami-FL-33133/43863483_zpid/,43863483,https://photos.zillowstatic.com/fp/8a8bbe963b3d087b46575a8418bfa270-p_e.jpg,25.733946,-80.23236,"$3,625,000",House for sale,FOR_SALE
"2101 Brickell Ave APT 312, Miami, FL 33129",1367,2.0,2,Skyline Realty International LLC,https://www.zillow.com/homedetails/2101-Brickell-Ave-APT-312-Miami-FL-33129/64519605_zpid/,64519605,https://photos.zillowstatic.com/fp/ac3f3d954f3be797adf04eb1ed094e0a-p_e.jpg,25.752407,-80.198875,"$968,000",Condo for sale,FOR_SALE
"555 NE 15th St PENTHOUSE H, Miami, FL 33132",800,2.0,1,London Foster Realty,https://www.zillow.com/homedetails/555-NE-15th-St-PENTHOUSE-H-Miami-FL-33132/43833586_zpid/,43833586,https://photos.zillowstatic.com/fp/fdf116effa0e6d49225c3a5d6354cd73-p_e.jpg,25.790186,-80.1857,"$390,000",Condo for sale,FOR_SALE
"680 NE 50th Ter, Miami, FL 33137",2475,3.0,3,One Sotheby's International Re,https://www.zillow.com/homedetails/680-NE-50th-Ter-Miami-FL-33137/43829939_zpid/,43829939,https://photos.zillowstatic.com/fp/df0d26924bf6253c70fc2302e494da3b-p_e.jpg,25.822071,-80.1818,"$1,750,000",House for sale,FOR_SALE
"1861 NW South River Dr UNIT 1808, Miami, FL 33125",975,2.0,2,"Compass Florida, LLC",https://www.zillow.com/homedetails/1861-NW-South-River-Dr-UNIT-1808-Miami-FL-33125/113377048_zpid/,113377048,https://photos.zillowstatic.com/fp/46b53147c1ff55c1103ee29cdb10adf2-p_e.jpg,25.78521,-80.2259,"$420,000",Condo for sale,FOR_SALE
"1643 Brickell Ave APT 2901, Miami, FL 33129",5730,6.0,5,Invelux Realty LLC,https://www.zillow.com/homedetails/1643-Brickell-Ave-APT-2901-Miami-FL-33129/43870796_zpid/,43870796,https://photos.zillowstatic.com/fp/b3a62c4e4894bfdb8c17b92f4c2e2961-p_e.jpg,25.755255,-80.19474,"$7,850,000",Condo for sale,FOR_SALE
"60 NE 76th St, Miami, FL 33138",1401,1.0,2,Seltzer Realty LLC,https://www.zillow.com/homedetails/60-NE-76th-St-Miami-FL-33138/43806544_zpid/,43806544,https://photos.zillowstatic.com/fp/42c2ef419c6174671510babaad5829a0-p_e.jpg,25.844877,-80.19587,"$420,000",House for sale,FOR_SALE
"1800 NW 24th Ave APT 518, Miami, FL 33125",604,1.0,1,NuFront International Realty,https://www.zillow.com/homedetails/1800-NW-24th-Ave-APT-518-Miami-FL-33125/43824886_zpid/,43824886,https://photos.zillowstatic.com/fp/d5bcde1bad30cc228cd8235642a5e193-p_e.jpg,25.791233,-80.23638,"$172,000",Foreclosure,FOR_SALE
"(undisclosed Address), Miami, FL 33155",3525,4.0,5,Pioneer Invts Enterprises Inc,https://www.zillow.com/homedetails/Miami-FL-33155/44205722_zpid/,44205722,https://photos.zillowstatic.com/fp/a9ce58efb3974c48410bdf9e54d636dc-p_e.jpg,,,"$1,925,000",House for sale,FOR_SALE
"15061 SW 138th Ter, Miami, FL 33196",1146,2.0,3,"Florida Sunshine Realty, LLC",https://www.zillow.com/homedetails/15061-SW-138th-Ter-Miami-FL-33196/44328806_zpid/,44328806,https://photos.zillowstatic.com/fp/7f4e25207f4c7966351621db8579ce28-p_e.jpg,25.638287,-80.43846,"$485,000",House for sale,FOR_SALE
"8321 SW 46th St, Miami, FL 33155",1150,2.0,3,Florida Realty of Miami Corp,https://www.zillow.com/homedetails/8321-SW-46th-St-Miami-FL-33155/44205373_zpid/,44205373,https://photos.zillowstatic.com/fp/66aec393306dbe6bdbddcec8e3ffa8a7-p_e.jpg,25.726698,-80.3298,"$650,000",House for sale,FOR_SALE
"79 SW 12th St #2006, Miami, FL 33130",1104,2.0,2,7 East Realty LLC,https://www.zillow.com/homedetails/79-SW-12th-St-2006-Miami-FL-33130/92447389_zpid/,92447389,https://photos.zillowstatic.com/fp/226106b01e349158dadf753d2226617c-p_e.jpg,25.762762,-80.19471,"$610,000",Condo for sale,FOR_SALE
"6934 SW 114th Pl #F55, Miami, FL 33173",1540,2.0,3,Florida Realty of Miami Corp,https://www.zillow.com/homedetails/6934-SW-114th-Pl-F55-Miami-FL-33173/44214656_zpid/,44214656,https://photos.zillowstatic.com/fp/c7b7e0fa6cf03b584232469cd49e91b8-p_e.jpg,25.703127,-80.37827,"$350,000",Condo for sale,FOR_SALE
"999 SW 1st Ave APT 2303, Miami, FL 33130",821,1.0,2,AF Realty,https://www.zillow.com/homedetails/999-SW-1st-Ave-APT-2303-Miami-FL-33130/162031876_zpid/,162031876,https://photos.zillowstatic.com/fp/6e0fbcb8fed0021ea48f854857ce95e5-p_e.jpg,25.765038,-80.19466,"$625,000",Condo for sale,FOR_SALE
"400 SW 2nd St APT 106, Miami, FL 33130",813,1.0,2,Coldwell Banker Realty,https://www.zillow.com/homedetails/400-SW-2nd-St-APT-106-Miami-FL-33130/70767191_zpid/,70767191,https://photos.zillowstatic.com/fp/44da1e7c5409dad88d7d3191e86c2205-p_e.jpg,25.771652,-80.20122,"$350,000",Condo for sale,FOR_SALE
"120 NE 49th St, Miami, FL 33137",2400,3.0,4,Beycome of Florida LLC,https://www.zillow.com/homedetails/120-NE-49th-St-Miami-FL-33137/43814398_zpid/,43814398,https://photos.zillowstatic.com/fp/fed7648ebd1a08680fd72ec481b408c3-p_e.jpg,25.82028,-80.193565,"$1,875,000",House for sale,FOR_SALE
"144 NW 45th St, Miami, FL 33127",1561,3.0,3,One Sotheby's Int'l Realty,https://www.zillow.com/homedetails/144-NW-45th-St-Miami-FL-33127/43815067_zpid/,43815067,https://photos.zillowstatic.com/fp/5ee8e297548eeb102dac803142a17066-p_e.jpg,25.816584,-80.19854,"$730,000",House for sale,FOR_SALE
"555 NE 15th St APT 406, Miami, FL 33132",380,1.0,0,Keller Williams Capital Realty,https://www.zillow.com/homedetails/555-NE-15th-St-APT-406-Miami-FL-33132/43833330_zpid/,43833330,https://photos.zillowstatic.com/fp/7c599c3e2255bd167f86c40a57fe5943-p_e.jpg,25.790186,-80.1857,"$230,000",Condo for sale,FOR_SALE
"3201 SW 76th Ave, Miami, FL 33155",975,1.0,3,Grass Tamayo Real Estate Group LLC,https://www.zillow.com/homedetails/3201-SW-76th-Ave-Miami-FL-33155/44190317_zpid/,44190317,https://photos.zillowstatic.com/fp/f67f827b851c2373d3c215af7885fdef-p_e.jpg,25.740082,-80.31865,"$599,000",House for sale,FOR_SALE
"540 Brickell Key Dr APT 607, Miami, FL 33131",1040,2.0,2,Cervera Real Estate Inc.,https://www.zillow.com/homedetails/540-Brickell-Key-Dr-APT-607-Miami-FL-33131/43872716_zpid/,43872716,https://photos.zillowstatic.com/fp/65248a692bb0af1294485a27a686fafa-p_e.jpg,25.767958,-80.18388,"$549,000",Condo for sale,FOR_SALE
"3121 NW 3rd Ave, Miami, FL 33127",896,1.0,2,United Real Estate Miami,https://www.zillow.com/homedetails/3121-NW-3rd-Ave-Miami-FL-33127/43815591_zpid/,43815591,https://photos.zillowstatic.com/fp/7f0f35964f0086df3db7e4d8670a3a23-p_e.jpg,25.805847,-80.20112,"$1,295,000",House for sale,FOR_SALE
"3114-3116 SW 25th St, Miami, FL 33133",2369,3.0,5,K & M Realty Holdings Corporation,https://www.zillow.com/homedetails/3114-3116-SW-25th-St-Miami-FL-33133/2060164318_zpid/,2060164318,https://photos.zillowstatic.com/fp/568787c52847d6450fff7fba44e83674-p_e.jpg,25.745632,-80.226845,"$1,100,000",Multi-family home for sale,FOR_SALE
"1155 Brickell Bay Dr APT 1209, Miami, FL 33131",1140,2.0,2,First Service Realty ERA,https://www.zillow.com/homedetails/1155-Brickell-Bay-Dr-APT-1209-Miami-FL-33131/60793600_zpid/,60793600,https://photos.zillowstatic.com/fp/a04cb8a96c78dc3af08ed62b91cae638-p_e.jpg,25.76216,-80.18911,"$698,000",Condo for sale,FOR_SALE
"2951 S Bayshore Dr #817, Miami, FL 33133",650,1.0,1,Brown Harris Stevens,https://www.zillow.com/homedetails/2951-S-Bayshore-Dr-817-Miami-FL-33133/43863108_zpid/,43863108,https://photos.zillowstatic.com/fp/ef9cf4d3d83c940165e0fa605a2f7198-p_e.jpg,25.727268,-80.239914,"$435,000",Condo for sale,FOR_SALE
"495 Brickell Ave APT 3005, Miami, FL 33131",1450,2.0,2,Luca Realty Corp,https://www.zillow.com/homedetails/495-Brickell-Ave-APT-3005-Miami-FL-33131/92442451_zpid/,92442451,https://photos.zillowstatic.com/fp/25b17e640ae892b63557383ba12841f6-p_e.jpg,25.768295,-80.188446,"$950,000",Condo for sale,FOR_SALE
"4740 SW 80th St, Miami, FL 33143",8732,10.0,7,Official,https://www.zillow.com/homedetails/4740-SW-80th-St-Miami-FL-33143/44226402_zpid/,44226402,https://photos.zillowstatic.com/fp/0bdc82d53f1a907b294165feae19fbd5-p_e.jpg,25.697193,-80.269455,"$15,995,000",House for sale,FOR_SALE
"8720 SW 125th Ter, Miami, FL 33176",1248,3.0,4,"Trexy International Realty, Inc",https://www.zillow.com/homedetails/8720-SW-125th-Ter-Miami-FL-33176/44284682_zpid/,44284682,https://photos.zillowstatic.com/fp/26b5d8e22747e1a10290994688e524a4-p_e.jpg,25.653252,-80.33505,"$849,000",House for sale,FOR_SALE
"1845-1847 NW 15th St, Miami, FL 33125",2345,4.0,6,Olivera and Associates R E,https://www.zillow.com/homedetails/1845-1847-NW-15th-St-Miami-FL-33125/2061050048_zpid/,2061050048,https://photos.zillowstatic.com/fp/894f50c3ef3e594facba77bad2f20b87-p_e.jpg,25.787855,-80.234665,"$650,000",Multi-family home for sale,FOR_SALE
"5959 SW 2nd Ter, Miami, FL 33144",1771,2.0,3,A.M.A. Realty Group Inc.,https://www.zillow.com/homedetails/5959-SW-2nd-Ter-Miami-FL-33144/43835830_zpid/,43835830,https://photos.zillowstatic.com/fp/9a18f59c248332e9fe925ff6dabc793a-p_e.jpg,25.768694,-80.292854,"$595,000",House for sale,FOR_SALE
"19755 SW 208th St, Miami, FL 33187",2236,3.0,3,Luxe Properties,https://www.zillow.com/homedetails/19755-SW-208th-St-Miami-FL-33187/44357612_zpid/,44357612,https://photos.zillowstatic.com/fp/9c203fa3ce901ae7ea61d54ff364c851-p_e.jpg,25.572691,-80.51205,"$799,999",House for sale,FOR_SALE
"690 SW 1st Ct APT 1904, Miami, FL 33130",795,2.0,1,EXP Realty LLC,https://www.zillow.com/homedetails/690-SW-1st-Ct-APT-1904-Miami-FL-33130/72563823_zpid/,72563823,https://photos.zillowstatic.com/fp/572db4a23c0192b4f3f46a3a18301dd2-p_e.jpg,25.767841,-80.19623,"$465,000",Condo for sale,FOR_SALE
"1800 NW 24th Ave APT 817, Miami, FL 33125",702,1.0,1,Real Estate Services Inc,https://www.zillow.com/homedetails/1800-NW-24th-Ave-APT-817-Miami-FL-33125/43824945_zpid/,43824945,https://photos.zillowstatic.com/fp/a4811150a6019f69bcf1c8c7abec08d5-p_e.jpg,25.791233,-80.23638,"$175,000",Foreclosure,FOR_SALE
"133 NE 2nd Ave APT 1602, Miami, FL 33132",1041,2.0,2,Florida Capital Realty,https://www.zillow.com/homedetails/133-NE-2nd-Ave-APT-1602-Miami-FL-33132/82069636_zpid/,82069636,https://photos.zillowstatic.com/fp/46074ab54f80405c9d57fb1f767a880d-p_e.jpg,25.776102,-80.18969,"$489,000",Condo for sale,FOR_SALE
"714 NE 59th St, Miami, FL 33137",4125,6.0,6,"Compass Florida, LLC",https://www.zillow.com/homedetails/714-NE-59th-St-Miami-FL-33137/43829125_zpid/,43829125,https://photos.zillowstatic.com/fp/b8c2fd47a7a99bae679ccb0915b94f63-p_e.jpg,25.829924,-80.181244,"$8,500,000",House for sale,FOR_SALE
"850 N Miami Ave APT 510, Miami, FL 33136",848,2.0,2,One Sotheby's International Realty,https://www.zillow.com/homedetails/850-N-Miami-Ave-APT-510-Miami-FL-33136/72567553_zpid/,72567553,https://photos.zillowstatic.com/fp/52aca762f00e05f90598070f3be4fedd-p_e.jpg,25.782309,-80.19491,"$370,000",Condo for sale,FOR_SALE
"8735 SW 107th St, Miami, FL 33176",0,5.0,4,"EquiEstate, Corp.",https://www.zillow.com/homedetails/8735-SW-107th-St-Miami-FL-33176/60797798_zpid/,60797798,https://photos.zillowstatic.com/fp/ef190894d68916f07807caa1964446dd-p_e.jpg,25.670912,-80.33574,"$2,755,000",House for sale,FOR_SALE
"485 Brickell Ave APT 4503, Miami, FL 33131",790,1.0,1,Keller Williams Eagle Realty,https://www.zillow.com/homedetails/485-Brickell-Ave-APT-4503-Miami-FL-33131/2071301847_zpid/,2071301847,https://photos.zillowstatic.com/fp/1012519ff9b7e56347e85d3ea892b276-p_e.jpg,25.768652,-80.18913,"$797,000",Condo for sale,FOR_SALE
"1040 Biscayne Blvd APT 3803, Miami, FL 33132",1794,3.0,2,Gray & Associates Prop. Inc.,https://www.zillow.com/homedetails/1040-Biscayne-Blvd-APT-3803-Miami-FL-33132/82414883_zpid/,82414883,https://photos.zillowstatic.com/fp/0584392d47479064bd86a1c69e5dd00d-p_e.jpg,25.78467,-80.19018,"$1,495,000",Condo for sale,FOR_SALE
"67 NE 44th St, Miami, FL 33137",1422,2.0,3,"Labrada Realty, LLC.",https://www.zillow.com/homedetails/67-NE-44th-St-Miami-FL-33137/43815252_zpid/,43815252,https://photos.zillowstatic.com/fp/5ad465a135782b926548db5b902736fb-p_e.jpg,25.816462,-80.19415,"$875,000",House for sale,FOR_SALE
"3194 SW 26th St, Miami, FL 33133",1820,3.0,5,Sellstate Powerhouse Real Estate Group,https://www.zillow.com/homedetails/3194-SW-26th-St-Miami-FL-33133/43858165_zpid/,43858165,https://photos.zillowstatic.com/fp/6900a58eae442ccf2177f087798f5434-p_e.jpg,25.743242,-80.24571,"$665,000",Multi-family home for sale,FOR_SALE
