Page,Url,Title,Image,Content,Ingredients,Portion,Cooking Time,Recipe Yield,Direction
61,https://www.bucataras.ro/retete/hummus-30854.html,Hummus,https://www.bucataras.ro/uploads/modules/news/30854/656x440_hummus-152100.jpg,Preferatul meu in zilele de post! excelent!,"o conserva de naut fiert sau 250 de gr de naut fiert acasa de dvs dar o sa dureze o vesnicie pt ca fierbe ca si fasolea:))
1 lingurita de pasta de tahini de casa (facut in cateva minute din  susan prajit usor si ulei de masline)
1 lingurita de ulei de masline;
1 fir usturoi verde ( sau 2 catei de usturoi alb);
o felie de lamaie;
sare/piper/ardei rosu boia",2,15,,"De preferat să se folosească ciuperci nu foarte mari. 
 Se curăță, se taie mai mici, se spală în mai multe ape și se stropesc cu zeamă de lămâie. 
 Se pun ciupercile la fiert în apă rece pentru 10-15 minute. Nu punem multă apă, doar cât să depășească ciupercile. 
 Călim ceapa tăiată mărunt. 
 Când ceapa a devenit aurie adăugăm ciupercile împreună cu zeama în care au fiert. 
 Adăugăm bulionul, vinul și măslinele (spălate în câteva ape) și lăsăm la foc mic pentru 10-15 minute. 
 Condimentăm cu sare și piper. 
 Se servesc presărate cu pătrunjel verde. 
 Poftă bună!"
61,https://www.bucataras.ro/retete/pilaf-cu-legume-la-cuptor-30865.html,Pilaf cu legume la cuptor,https://www.bucataras.ro/uploads/modules/news/30865/656x440_pilaf-cu-legume-la-cuptor-152142.jpg,"Nu mi-e poftă des de pilaf şi mai ales cu legume, dar pentru că vroiam ceva uşor…fără carne, m-am gândit să fac o porţie mică. A ieşit foarte bun şi a mers de minune cu nişte castraveciori la saramură","1 cană de orez
1 /2 ardei gras roşu
2 fire de ceapă verde
1 sfeclă roşie mică
sare
piper boabe
ulei",2,15,,"Se pun toate in blender si se paseaza 1 minut pana devin pasta! Exceptional intr-o zi de post. Plin de vitamine, usor de facut si ff gustos!"
61,https://www.bucataras.ro/retete/musaca-din-conopida-si-paste-fainoase-30868.html,Musaca din conopida si paste fainoase,https://www.bucataras.ro/uploads/modules/news/30868/656x440_musaca-din-conopida-si-paste-fainoase-152162.jpg,Doream sa pregatesc si altfel conopida mai ales acum in post. Imi place mancarea dar nu doream sa fie la fel. Cu oua si lapte nu se putea deci am facut ce am stiut eu ca o sa iasa bine si iata ce a iesit....,"1 conopida potrivita
4 linguri cu faina
250 g paste
2 linguri cu pasta de ardei
100 ml ulei
sare
piper, cimbru, busuioc uscat, amestec de mirodenii frantuzesti
supa de legume hidratata 1 lingura
30g margarina pentru uns vasul de yena
3 linguri pesmet pentru tapetat vasul de yena
4 catei de usturoi",6,60,,"Se spală orezul în mai multe ape. Legumele tăiate mărunt se călesc în puţin ulei, apoi se adaugă peste  orez, se pun şi sare şi piper şi apă de două ori mai multă decât  cantitatea de orez. Se dă vasul la cuptor la foc potrivit până ce orezul  e gata. Se serveşte cu salată la alegere. Poftă bună!"
61,https://www.bucataras.ro/retete/cartofi-in-crusta-de-mustar-30885.html,Cartofi in crusta de mustar,https://www.bucataras.ro/uploads/modules/news/30885/656x440_cartofi-in-crusta-de-mustar-152243.jpg,"Am vazut acesti cartofi la Dana(pusikmea)si Rocsi!Mi-au placut si i-am facut!...Multumesc fetelor pentru reteta,sunt deliciosi!>:D","1,5 kg cartofi
5 linguri mustar
5 linguri ulei de floarea soarelui
5-6 catei de usturoi
jumatate de lingurita patrunjel uscat
sare
piper",-,60,,"Conopida curatata si spalata am pus in apa clocotita cu sare la fiert. Pastele l-am pus in apa cu sare la fiert si cand ambele au fiert le-am scurs apa si le-am lasat deoparte pentru a pregat isosul.Intr-o craticioara am pus uleiul si cand uleiul s-a incins am adaugat faina am prajit-o cateva secunde si am adaugat apa fiarta am amestecat energic pana s-a obtinut o ciulama mai subtire. Separat am desfacut bulionul de ardei cu apa fiarta si am adaugat toate mirodeniile si supa ca sa se hidrateze si toate acestea le-am amestecat cu ciulamaua. Vasul de yena l-am uns cu margarina si tapetat cu pesmet. Am pus jumatate din pastele scurse jos ca baza,am amestecat cu jumatate din ciulama cu toata conopida si am pus peste paste in vasul de yena apoi restul de paste si la sfarsit restul de ciulama si usturoiul curatat si taiat felii. Am dat la cuptorul preincalzit la 200 de grade aproximativ 30 minute si 5 minute am gratinat am pus patrunjel congelat pe deasupr. Pofta buna!"
61,https://www.bucataras.ro/retete/tarta-in-straturi-30892.html,Tarta in straturi,https://www.bucataras.ro/uploads/modules/news/30892/656x440_tarta-in-straturi-152289.jpg,reteta preluata de pe curcubeul culinar,"1 kg cartofi
3 linguri margarina
2 cepe
2 morcovi
3 linguri mazare
2 ardei copti
2 linguri pasta de tomate
3 catei usturoi
1/2 ardei chili
ulei
150 g margarina
1 praf de sare
1 praf de copt
 1 cana apa
faina cat cuprinde",-,90,,"Curatam si spalam cartofii.Ii taiem felii mai groase,dupa care ii punem la fiert in apa cu sare.Nu-i lasam sa fiarba prea mult,ci doar cat sa intre furculita in ei. Intre timp pregatim sosul de mustar. Intr-un vas amestecam mustarul cu uleiul,adaugam usturoiul pisat,sare,putin piper si patrunjelul uscat. Dam cartofii prin acest sos.Tapetam o tava cu hartie de copt si punem cartofi.Dam la cuptorul preincalzit pentru cca. 30-40 de minute. Se servesc calzi,simpli sau cu smantana!  "
61,https://www.bucataras.ro/retete/cannelloni-cu-legume-de-post-30895.html,Cannelloni cu legume - de post,https://www.bucataras.ro/uploads/modules/news/30895/656x440_cannelloni-cu-legume-de-post-152304.jpg,,"7 tuburi cannelloni,
100 g ciuperci,
100 g broccoli,
200 g legume congelate (morcov, mazare, porumb, ardei gras),
100 g cascaval de post,
sare,
piper,
2-3 linguri ulei,
1 lingura pesmet.",2,15,,"Amestecam apa cu margarina, praful de sare, praful de copt si adaugam faina cat sa iasa un aluat nelipicios, acoperim si dam deoparte 15 minute. Cartofii  ii fierbem si ii amestecam cu margarina. Calim ceapa si usturoiul, adaugam morcovul si lasam sa se caleasca putin dupa care adaugam putina apa si lasam sa se inabuse, adaugam ardeii taiati felii si mazarea, adaugam pasta de tomate amestecata cu o cana de apa calduta si lasam pe foc sa scada, iar la final adaugam ardeiul taiat marunt si mai lasam sa fiarba un clocot. Ungem tava cu margarina si tapetam cu faina, intindem aluatul si punem in tava, adaugam legumele si un strat generos de piure si dam la cuptor pentru cca 30 minute."
61,https://www.bucataras.ro/retete/sarmale-de-post-30896.html,Sarmale de post,https://www.bucataras.ro/uploads/modules/news/30896/656x440_sarmale-de-post-152308.jpg,Am facut multe sarmale asa ca sunteti invitati la masa!Sunt asa de bune ca pot fi mancate si in zilele cand nu postim.,"500 g ceapa
300 g morcov
500 g ciuperci
100 g soia
5 linguri pasta de ardei
un borcan 420 g zacusca de ciuperci
1 litru bulion
100 g orez
ulei
sare,piper,cimbru
2 bucati varza murata",-,15,,"Cannelloni 
Se pune un vas cu 1 l de apa si un praf de sare la fiert. Cand da in  clocot se adauga cannelloni si se fierb 2-3 minute. Se scot cu grija, sa  nu se rupa, se trec prin apa rece, apoi se aseaza pe un platou. 
 Umplutura: 
Se  incinge uleiul si se adauga legumele congelate si ciupercile taiate  feliute. Se lasa la calit pana cand se inmoaie. Se adauga broccoli  desfacut in buchetele mici si oparit inainte 1-2 minute in apa cu sare.  Se sareaza si pipereaza dupa gust. 
 Asamblarea: 
Se  umple fiecare tub de cannelloni cu amestecul de legume si se aseaza in  tava unsa cu ulei si tapetata cu pesmet. Deasupra se rade cascavalul. Se  da tava la cuptor, pentru 5-10 minute, sa se gratineze. Se servesc  imediat."
61,https://www.bucataras.ro/retete/bors-de-sfecla-rosie-30900.html,Bors de sfecla rosie,https://www.bucataras.ro/uploads/modules/news/30900/656x440_bors-de-sfecla-rosie-152334.jpg,,"3 sfecle rosii, ( ale mele erau mici)
2 cepe,
2 morcovi,
jumate de ardel rosu,
500 g. cartofi,
3 linguri bulion,
4 linguri ulei,
1 lingurita piper,
1 lingurita baia iute, ( sau dulce cum dorit)
1 lingura delikat de legume,
bors magic, (eu am pus suc de lamaie pt ca nu am avut, dar asta ramane la gustul fiecaruia,  acru sau dulce)
leustean si pantrunjel uscat,",8,60,,"Varza se desface in foi si se tine in apa rece pana a doua zi. Se caleste in ulei ceapa pana devine sticloasa.Se adauga morcovii dati pe razatoarea mica.Se lasa la foc potrivit cateva minute apoi se pun ciupercile taiate marunt. Soia se opareste cu apa fierbinte.Orezul se spala de cateva ori. Cand a scazut apa lasata de ciuperci se adauga pasta de ardei,soia stoarsa de apa,orezul si zacusca de ciuperci.Se lasa sa fiarba cateva minute apoi se condimenteaza cu sare,piper si cimbru. Se impacheteaza sarmalele si se aseaza intr-o cratita pe un pat de varza.Se pune peste sarmale un litru bulion,se complecteaza cu apa pana se acopera sarmalele iar deasupra lor se pune varza tocata.La final se pune peste sarmale o canita de ulei,se acopera cratita si se da la cuptor. Se lasa la fiert aproape doua ore la foc potrivit spre mic. Pofta buna!"
61,https://www.bucataras.ro/retete/tocanita-de-ceapa-30908.html,Tocanita de ceapa,https://www.bucataras.ro/uploads/modules/news/30908/656x440_tocanita-de-ceapa-152360.jpg,,"3 cepe
1 morcov
5 catei usturoi
1 ardei
frunze proaspete de patrunjel
2 linguri ulei
sare
piper (vegeta)
1 conserva (400 g ) de rosii in bulion.",4,30,,"- punem uleiul la incalzit intr o oala, 
-tocam ceapa si o punem la calit in ulei, morcovii da ti pe razatoare, ardelul tocat cubulete, cartofii taiati cubulete mai mari si lasam la foc potrivit 5 minute apoi adaugam apa( cum doriti mai multa sau mai putina, mie nu mi place cu multa apa) si lasam sa fiarba 15 minute( decand incepe sa clocoteasca), 
-adaugam bulionul, piperul, baiaua,delikatul,borsul magic( in casul meu sucul de lamaie) si lasam sa dea un clocot, apoi dam oala deoparte, 
-lasam 5 minute si adaugam leusteanul si pantrujelul, 
-se poate servi cu paine prajita!!!!!!!!!!"
61,https://www.bucataras.ro/retete/scoici-cu-vin-alb-de-post-30919.html,Scoici cu vin alb - de post,https://www.bucataras.ro/uploads/modules/news/30919/656x440_scoici-cu-vin-alb-de-post-152421.jpg,"Am pregatit aceasta reteta luata chiar de pe pachetul de scoici congelete (cu mici modificari, sau mai bine, completari) , si va spun sincer ca initial am crezut ca va fi un esec total....dar, .......SURPRIZA....., a fost o adevarata nebunie...deliciu, minunatie.....cum sa mai spun....! Daca o incercati  sigur o sa imi dati dreptate si o sa fiti incantati! Inca un plus la aceasta reteta este ca se face fff repede!","500 gr carne scoici
2 cepe taiate marunt
1/4 telina taiata cuburi mici
1 morcov taiat marunt
250 ml vin alb
1 legatura patrunjel taiat fin
1/4 lingurita sare
1/4 lingurita piper
1 foaie dafin
3 linguri ulei",3,30,,"Taiem ceapa julien si o calim in 2 linguri de ulei. Taiem ardeiul cubulete, razalim morcovul pe razatoarea mica iar usturoiul il taiem feliute si le adaugam peste ceapa,lasandu-le la calit inca 5-10 minute,pana se inmoaie legumele. Adaugam sare si piper, eventual vegeta dupa gust, rosiile in bulion, frunzele de patrunjel tocate marunt si le mai lasam putin pe foc sa se patrunda aromele.  "
61,https://www.bucataras.ro/retete/ciuperci-pane-de-post-30929.html,Ciuperci pane de post,https://www.bucataras.ro/uploads/modules/news/30929/656x440_ciuperci-pane-de-post-152461.jpg,,"20 ciuperci proaspete (de preferabil mai micute daca gasiti)
1 cana apa minerala
1 lingurita sare
un praf de piper
1 lingurita marar uscat
jumatate lingurita patrunjel uscat
faina alba
1 canita ulei",-,60,,"- scoicile se decongeleaza la temperatura camerei sau - cum am facut eu - peste noapte la frigider, se spala bine si se pun la fiert in apa cu putina sare - se scot scoicile intr-un alt vas iar zeama o folosim la legume - in craticioara in care veti face mancarica se pune telina si morcovul la inabusit in zeama de la scoici pentru 5-7 min dupa care se adauga ceapa, vinul, sare, piper si foaia dafin, se dau cateva clocote apoi se adauga scoicile si se mai lasa 5 min dupa care se aduga si patrunjelul - se mai lasa catava clocote si se da la o parte pentru a se amesteca arumele. -se face separat un  piure de pos t din 2-3 cartofi curatati, taiati cuburi, fierti cu sare, dupa care se farama, se amesteca cu putin ulei si gata piureul! - noi am servit cu o  salata de sfecla rosie cu hrean  facuta in mare viteza, obtinuta din o sfecla rosie mijlocie, curatata, taiata cuburi, fiarta in apa pana intra furculita usor in buc de sfecla, scursa, amestecata cu sare, o lingurita ulei masline, hrean ras si putin otet."
61,https://www.bucataras.ro/retete/linte-cu-usturoi-si-ardei-30934.html,Linte cu usturoi si ardei,https://www.bucataras.ro/uploads/modules/news/30934/656x440_linte-cu-usturoi-si-ardei-152494.jpg,"Sincer, n-am avut destula grija cu postul de data asta. Nu i-am dat organismului tot ce ii trebuie si se simte. In post, trebuie sa inlocuim pe cat posibil proteinele din produsele animale cu cele din ciuperci si legumele uscate ca lintea, nautul, fasolea etc. Aveti grija, postul trebuie sa fie in primul rand al sufletului, apoi al trupului. Si postul trupesc nu trebuie privit ca o ocazie sa mai dam jos niste kilograme, ci ca o curatare a organismului dupa toxinele ce s-au adunat pe parcursul anotimpului rece cand l-am ""ajutat"" sa infrunte frigul cu tot felul de alimente grele.","500 gr linte rosie
2 cepe
2 ardei grasi rosii
200 ml bulion
2 frunze de dafin
3 catei de usturoi
cimbru, marar dupa gust
sare
ulei de masline pentru calit",4,60,"1) Eu nu am mai gatit linte pana acum... spuneti-mi si voi, e normal ca din linte rrrrosie sa iasa galbena de tot? A fost colorata artificial?!","Curatam ciupercile de pielita si le spalam,apoi le taiem pe jumatate(daca sunt micute le lasati intregi). 
Intr-un bol punem apa minerala,apoi incepem sa turnam faina pana obtinem un aluat mai grosut decat la clatite(sa fie vreo 6-7 linguri cu varf). 
Condimentam cu sare si piper,apoi cu patrunjelul si mararul uscat. 
Amestecam bine compozitia pentru a incorpora toate ingredientele. Uleiul il punem intr-o tigaie la incins. 
Dam ciupercutele prin amestecul cu faina si le punem la prajit. Le rumenim pe ambele parti si le scoatem pe o farfurie in care asezam niste servetele de bucatarie pentru a absorbi surplusul de ulei. 
Le lasam sa se racoreasca apoi putem servi. 
Pofta buna!"
61,https://www.bucataras.ro/retete/salata-mix-beans-30935.html,"Salata ""mix beans""",https://www.bucataras.ro/uploads/modules/news/30935/656x440_salata-mix-beans-152495.jpg,Arome orientale,"o conserva ""mix beans""(naut si mai multe feluri de fasole boabe)
3 fire ceapa verde
o legatura patrunjel
un ardei kapia
o radacina de ghimbir de 3 cm
3 catei de usturoi
zeama de la jumatate de lamaie
o lingura ulei de masline
sare
o lingurita rasa de chimen macinat",-,15,,"Spalam lintea in apa rece si o lasam la muiat macar o ora, apoi o punem la fiert in apa cu sare. Cand e gata o scurgem bine. Calim ceapa tocata marunt, iar cand s-a muiat adaugam ardeiul taiat fasii subtiri  si frunzele de dafin. Turnam eventual putina apa peste ardei ca sa evitam ""prajirea"", sa fiarba pana se inmoaie. Apoi punem lintea, bulionul si usturoiul pisat si lasam sa mai fiarba 5 minute la foc mic. Potrivim gustul de sare si presaram la final cimbru si marar, cate o lingura din fiecare."
61,https://www.bucataras.ro/retete/ciulama-de-ciuperci-30939.html,Ciulama de ciuperci,https://www.bucataras.ro/uploads/modules/news/30939/656x440_ciulama-de-ciuperci-152529.jpg,"O reteta de ciulama de la bunica mea (care din pacate nu mai este), care mi-a incantat mesele din copilarie....la tara....ce frumos era....ups! am cazut in butoiul cu melancolie, ma scuzati...ce sa mai.. pt mine aromele, gusturile din copilarie mi-au ramas dragi.","500 gr ciuperci
1 ceapa mare
4 linguri ulei
500 ml apa fiarta
2 linguri faina
1 lingurita sare
1/4 lingurita piper",8,60,,"Mixul de boabe se lasa la scurs intr-o strecuratoare. Intr-un castron se amesteca ardeiul rosu taiat cuburi de 1 cm, ceapa verde rondele, patrunjelul taiat fin, usturoiul si ghimbirul date pe razatoarea cu ochiuri mici. Se adauga boabele, zeama de lamaie, uleiul si se condimenteaza cu sare si chimen macinat. Un deliciu, o minunatie de arome! Se lasa 15 minute la rece si se serveste cu paine prajita."
61,https://www.bucataras.ro/retete/pufosele-gogosi-de-post-30940.html,Pufosele (gogosi de post),https://www.bucataras.ro/uploads/modules/news/30940/656x440_pufosele-gogosi-de-post-152532.jpg,Sincer va spun...sunt cele mai gustoase si mai pufoase gogosi pe care le-am mancat pana acum :))) din ingredientele de mai jos mi-au iesit peste 50 de bucati ...acum nu va ganditi ca le-am mancat deja :-s :)) va astept si pe voi >:D,"aprox. 900 gr faina
1 cub drojdie Dr.Oetker (42 gr)
1 cana jumatate apa calduta
o jumatate cana de zahar
o jumatate cana de ulei
sare
1 plic de zahar vanilat
esenta de rom",8,60,,"- se curata ciupercile de piele si interiorul negru, se spala si se toaca marunt - se curata si toaca marunt ceapa si se pune in cratita unde se va face ciulamaua cu uleiul si 100 ml apa din cei 500ml la calit - peste cepa se aduga ciupercile tocate si se lasa pana acestea se inmoaie bine, dupa aceea se toarna restul de apa clocotita si se lasa la fiert 10 min - intr-un castronas se pune faina si se amesteca bine cu cateva linguri de apa rece ca sa nu faca cocoloase si se toarna in cratita peste ciuperci amestecand bine - se mai da cateva clocote si se adauga sarea si piperul si se serveste alaturi de mamaliguta"
61,https://www.bucataras.ro/retete/varzari-30941.html,Varzari,https://www.bucataras.ro/uploads/modules/news/30941/656x440_varzari-152543.jpg,Imi place varza murata in fel si chip si am gasit reteta asta intr-o veche revista practic si nu am rezistat sa nu o incerc!,"500 gr faina
150 ml apa
150 ml ulei
sare
1 varza acra mica
1 lingurita sare (daca varza nu este prea sarata)
ulei
piper
nucsoara (eu nu am avut)
cimbru",20,90,"1) in reteta originala se punea si 1 lingurita zahar si una de faina in varza, dar mie nu-mi place asa...","Drojdia se dizolva in putina apa calda cu o lingurita de zahar. Intr-un vas separat, amestecam apa calda, zaharul, uleiul, sarea, zaharul vanilat si esenta de rom pana cand zaharul se dizolva. Punem faina intr-un lighean peste care adaugam maiaua(drojdia amestecata cu zaharul si apa calduta) dupa care adaugam si compozitia din vasul separat si framantam bine. Aluatul se lasa la crescut cca 1 ora dupa care intindem foi si taiem cu paharul pt a da forma gogosilor. Dupa ce am taiat cu paharul si am dat forma, mai lasam aprox 15-20 de min sa creasca. Gogosile le prajim in uleiul bine incins, apoi le pudram cu zahar pudra.    "
61,https://www.bucataras.ro/retete/cozonac-cu-rahat-30942.html,Cozonac cu rahat,https://www.bucataras.ro/uploads/modules/news/30942/656x440_cozonac-cu-rahat-152545.jpg,by Laura Laurentiu,"500 g faina 000
40 g drojdie proaspata
60 g zahar
1/2 lgt sare
1 lg esenta vanilie
coaja rasa de la 1 lamaie
260 ml suc Schweppes mandarin
80 ml ulei
bucatele mici de rahat colorat",-,30,,"Aluat: - pui faina intr-un castron si faci o adancitura in mijloc unde pui sarea si incepi sa framanti cu apa si uleiul pana obti o coca suficient de tare si lasi sa se odihneasca Umplutura: - speli varza, o toci marunt, o storci si o calesti in ulei cu putina apa, sare(daca este nevoie) piper si condimente cel putin 30-40 min - intinzi din aluat o foaie si o tai in patrate cu latura de 10 cm si pui pe fiecare patrat cate o lingura din compozitia de varza di aduci colturile de aluat in mijloc ca la poale-n brau (spacifica in reteta din revista) - asezi toate placintele intr-o tava tapetata cu hartie de copt si dai la cuptor la 190C pentru 35-45 min"
61,https://www.bucataras.ro/retete/dovleac-cu-orez-si-zahar-caramelizat-30954.html,Dovleac cu orez si zahar caramelizat,https://www.bucataras.ro/uploads/modules/news/30954/656x440_dovleac-cu-orez-si-zahar-caramelizat-152595.jpg,O mancarica - desert.,"300 g dovleac  de placinta 
o cescuta cu orez 
o ceapa mica 
6-7 linguri ce zahar pentru caramelizat",4,60,"1) Se poate renunta la ceapa, dar mie mi se pare ca aceasta-i da o aroma deosebita","Pregatim maia-ua : intr-un bol mic amestecam drojdia cu 1 lingura de  zahar pana se lichefiaza, apoi adaugam putin suc. Acest amestec il  turnam peste faina asezata intr-un castron mare. Lasam sa dospeasca 10  minute. 
Adaugam apoi celelalte ingrediente si framantam pana ce aluatul  se desprinde de pe maini si de pe peretii  vasului. Ungem cu putin ulei  peretii castronului si aluatul. Lasam la dospit 1 ora.  
Dupa ce a crescut il impartim in 2 . Fuiecare bucata o intindem  cu mainile si formam un dreptunghi., pe care presaram bucatele mici de  rahat. 
Rulam si la fel procedam cu cealalta foaie. Cele 2 rulouri le  impletim si le asezam intr-o forma de cozonac, pe care am uns-o cu putin  ulei si am tapetat-o cu hartie pentru copt.  
Lasam sa creasca inca 1 ora , apoi stropim cu putin suc gazos si  dam la cuptorul preancalzit, la foc mare, timp de 10 minute, apoi scadem  temperatura aragazului si mai lasam 40 de minute. 
Cozonacul este copt in momentul in care il ciocanim cu degetul si suna a gol. 
Lasam sa se raceasca, acoperit cu un prosop, apoi putem felia si servi. 
Este absolut delicios ."
61,https://www.bucataras.ro/retete/placinta-de-mere-30959.html,Placinta de mere,https://www.bucataras.ro/uploads/modules/news/30959/656x440_placinta-de-mere-152624.jpg,,"300 de grame de faina integrala
1 cana cu fructoza
sucul de la o lamaie
coaja de la o lamaie
1 kilogram de mere Jonathan
1 lingurra cu scortisoara
2-3 linguri cu ulei
1 praf de copt
putina apa calda
putina faina pentru tapetat tava.",12,60,,"     Dupa ce curatam dovleacul  de coaja, il taiem cubulete si-l asezam  intr-un vas de yena  uns cu putin ulei.  Spalam orezul in 2-3 ape, apoi il presaram printre bucatile de dovleac. Ceapa tocata marunt se caleste si se imprastie peste amestecul de dovleac si orez..  Adaugam  apa doar cat sa acopere bucatile de dovleac.     Dam la cuptor pana ce orezul se fierbe, dovleacul se inmoaie usor, iar deasupra se formeaza o crusta aurie.      Separat, caramelizam cele 6-7 linguri cu zahar, dupa care turnam caramelul in vasul de yena, peste amestecul de orez cu dovleac. Daca este nevoie, mai adaugam si cateva linguri cu apa. Dam la cuptor pentru inca 5 minute, dupa care putem servi.     "
61,https://www.bucataras.ro/retete/mancare-de-bame-30960.html,Mancare de bame,https://www.bucataras.ro/uploads/modules/news/30960/656x440_mancare-de-bame-152625.jpg,,"jumatate de kilograme de bame
putin otet
sare, piper
1 litru de suc de rosii gatit in casa
1 capatana de usturoi
putin ulei vegetal.",6,30,,"Se dizolva praful de copt in sucul de lamaie. Se adauga apa calda, coaja de lamaie, uleiul si se adauga faina incetul cu incetul. Se framanta. Se lasa sa creasca si se acopera cu servet. Aluatul va sta la loc cald. Merele se spala. Se dau pe razatoare. Merele rase se amesteca cu fructoza si scortisoara. Aluatul se imparte in doua bucati. Se intinde aluatul, ca si cum obtineti doua foi. Se intinde pe una dintre foi umplutura, se adauga apoi cea de-a doua foaie, procedati asa cu foile in tava. Dar, aveti grija! Tava trebuie tapetata cu putina faina. Se lasa placinta in cuptorul incalzit, la foc mediu, circa 1 ora, pana ce se rumeneste. Pofta buna!  "
61,https://www.bucataras.ro/retete/salata-de-sfecla-rosie-30978.html,Salata de sfecla rosie,https://www.bucataras.ro/uploads/modules/news/30978/656x440_salata-de-sfecla-rosie-152701.jpg,,"2 sfecle rosii
2 radacini hrean
sare
piper
1 lingura otet
1 lingura ulei",8,90,,"Coacem sfecla la cuptor cca 1 ora,o lasam sa se raceasca dupa care o curatam si o dam prin razatoare. Hreanul il curatam si il dam prin razatoare, amestecam si potrivim de sare, piper, otet si ulei."
61,https://www.bucataras.ro/retete/tocanita-taraneasca-31002.html,Tocanita taraneasca,https://www.bucataras.ro/uploads/modules/news/31002/656x440_tocanita-taraneasca-152837.jpg,,"500 gr cartofi
4 cepe mari
1 ardei gras
100 gr mazare
100 gr fasole verde(teci)
1 conserva rosii in sos
100 gr ciuperci
2 morcovi mari
1 pastarnac
1 telina mica(radacina)
sare
piper
3 foi dafin
5 boabe de piper
1 legatura piper
1 legatura patrunjel marar
5 linguri ulei",4,60,,"Toate legumele se curata si se spala. Le taiem astfel: ceapa solzisori, cartofii cuburi, ardeiul fasiute, morcovul si pastarnacul rondele, telina betisoare, iar cupercutele in 4. Daca mazarea si fasolea sunt congelate se decongeleaza, iar daca sunt din conserva se strecoara si se splala. Intr-un tuci(ceaun) punem uleiul la incins si calim ceapa, apoi adaugam morcovul, pastarnacul si telina....le calim si adaugam ardeiul. Adaugam si cartofii si punem apa cat sa fie la nivelul cartofilor..lasam la fiert...cand sunt aproape gata fierte adugam si ciupercile, mazarea, fasolea si conserva de rosii, piperul boabe si foile de dafin. Lasam la fiert pana ce scade sosul. Asezonam cu sare si piper si oprim focul. Presaram si mararul cu patrunjelul taiate fin."
61,https://www.bucataras.ro/retete/chilli-vegetarian-31007.html,Chilli vegetarian,https://www.bucataras.ro/uploads/modules/news/31007/656x440_chilli-vegetarian-152857.jpg,,"1 ceapă,
2 dovlecei mici,
1 ardei gras verde,
1-2 linguri ulei,
2-3 lingurițe praf chilli (boia iute),
1 linguriță praf de chimen,
1 conservă fasole roșie boabe,
2 conserve fasole albă boabe,
2 conserve mici de roșii sau una mare de 800 g,
200 g boabe de porumb,
sare, 
pătrunjel verde,
ardei iute roșu sau verde.",8,120,,"Fasolea albă, eu am preferat să o cumpăr uscată și să o fierb eu. Am pus 500 g de fasole albă la înmuiat în apă rece seara și am last-o până a doua zi dimineața când am clătit-o în câteva ape și am pus-o la fiert în oala sub presiune pentru 30 minute. Se curăță ceapa și se toacă mărunt. Dovleceii se spală, se curăță și se taie cubulețe. Ardeiul gras se spală, se îndepărtează semințele și cotorul, după care se toacă mărunt. Fasolea din conservă (doar cea roșie în cazul meu) se pune într-o strecurătoare, se clătește și se lasă la scurs. Fasolea albă se va pune și ea la scurs după ce a fiert. Se încinge uleiul într-o cratiță și se călește ceapa și ardeiul pentru 5 minute la foc potrivit. Se adaugă praful de chilli, chimenul și sarea. Se mai lasă 2-3 minute amestecând ușor. Se adaugă dovleceii, roșiile tocate cu tot cu zeama lor, porumbul și se amestecă bine. Se lasă să fiarbă la foc mic pentru 15 minute. Se adaugă fasolea albă și cea roșie (scursă de zeamă ) și se mai lasă 2-3 minute pe foc, după care se dă la cuptor (încins în prealabil) pentru 20-30 minute. Servim fierbinte și ornăm cu pătrujel verde și cu câte un ardei iute."
61,https://www.bucataras.ro/retete/mancare-de-praz-cu-orez-si-masline-31039.html,Mancare de praz cu orez si masline,https://www.bucataras.ro/uploads/modules/news/31039/656x440_mancare-de-praz-cu-orez-si-masline-152984.jpg,,"5 fire praz
1 legatura ceapa verde
1 cana orez
1 lingura pasta tomate
200 gr. masline negre
ulei pentru calit
patrunjel
sare dupa gust",-,30,,"Se curata si se spala ceapa, apoi se taie rondele si se pune la calit in putin ulei si putina sare. Intre timp se curata si spala prazul, se taie rondele si se adauga peste ceapa. Orezul se spala si se lasa intr-un bol cu apa, la umflat. Cand ceapa si prazul sunt calite, se pune pasta de tomate si o cescuta de apa si se lasa sa fiarba 5 min. inabusit, apoi se adauga orezul si apa fierbinte cat sa acopere mancarea. Se fierbe pana ce orezul este inflorit si prazul moale, se potriveste de sare daca este cazul, se adauga maslinele si patrunjelul tocat. Pofta buna !!!"
